"","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"DNAJC16",-5.57957779146027,-4.50201175239005,-6.73515564252699,-2.24899882750867,1.26381558751155,-1.76607205338321,0.0229333648747823,3.19209570034485e-14,2.81134496043648e-13,3.94853635654132e-14,2.35297473437863e-13
"DNAJC17",-7.76045322527012,-7.34147349739472,-8.51620068914909,-1.05170516760979,0.849793723789578,-1.17113237664405,0.0813333416344763,7.8278981350046e-09,1.50510438213545e-08,1.20641038424299e-09,2.37475376403312e-09
"DNAJC18",-6.89255513990848,-6.56782617092495,-8.21835490558914,-1.75452918141127,1.22493378572795,-1.26989824580515,0.0832000080951672,2.07195392471501e-09,4.32484359419794e-09,8.98537159662801e-10,1.80963874820857e-09
"DNAJC19",-6.62010107451084,-5.72500085659216,-8.16680964201718,-2.46500698662375,1.08785469545803,-2.20817928881569,0.0047988738588926,4.9036689309712e-18,2.8835670764494e-16,1.75470962864894e-16,5.31443926423017e-15
"DNAJC2",-7.00973982457937,-6.41313420266072,-7.59654602250691,-1.25861901613683,0.897299777797964,-1.34236310046168,0.060800011394534,4.5097650322869e-11,1.30205964861782e-10,5.74288716210026e-11,1.37328966556656e-10
"DNAJC21",-5.36218361267672,-4.62668558795134,-6.58808469745727,-1.95561674983709,0.891180298762907,-2.17032796333515,0.0138630225277553,8.17681701914064e-16,1.52841195325875e-14,4.11558552492792e-15,4.16024039823574e-14
"DNAJC22",-7.29428647631478,-7.00625714285281,-7.7851636180436,-0.724931749408055,1.42880798697513,-0.456128384704026,0.328266667820457,0.0092811640240278,0.0115640613202501,0.0236102928169262,0.0284988230338314
"DNAJC24",-7.48348096581438,-6.75484227246965,-8.45300551396511,-1.68088539221596,0.95229041001217,-1.72636602093423,0.0277259656901301,1.90273770082916e-13,1.19443541657322e-12,1.24375360783168e-13,5.91525225636458e-13
"DNAJC25",-7.25634260482065,-6.58892668027671,-8.54338634374805,-2.00616724846556,0.941328910965666,-2.01855028576343,0.00426683950782069,2.51769007277206e-14,2.29219684576226e-13,2.3567495552093e-16,6.2186130283073e-15
"DNAJC27",-7.44254193001434,-6.72576803719652,-8.72742791414131,-2.11717918040763,1.31444933957202,-1.61725160006408,0.0165289696575256,5.47643221367366e-12,2.05904744155697e-11,1.93722242930653e-14,1.29456709598621e-13
"DNAJC27-AS1",-10.2171002653661,-9.40379968268118,-11.6597071595232,-2.09740039775211,1.33769084165433,-1.51229967317442,0.046400015187437,1.99647069051226e-11,6.13979368178391e-11,8.39573636385330e-12,2.30367710322963e-11
"DNAJC28",-10.0966347346255,-8.63893582264234,-11.364312113437,-2.72585326024556,1.28425097759144,-2.0829454274067,0.0181285391513475,8.27474538949062e-15,8.1852645177075e-14,1.56020338091505e-14,1.09145112127138e-13
"DNAJC3",-3.92589852100673,-3.37242264216394,-5.06042303123955,-1.63741700751234,1.17564871537953,-1.40284196853297,0.0618501844679481,2.10379483228079e-10,5.2346117573282e-10,5.72870844538041e-11,1.38188039390726e-10
"DNAJC30",-6.58803731595559,-5.99640736774708,-8.06322075355551,-1.95643844111141,0.712596875585796,-2.60347768365278,0.012533391683824,8.26512200202016e-17,2.46543293143146e-15,5.04184762766847e-15,4.69530710246568e-14
"DNAJC4",-5.97682429893731,-5.47845659312658,-6.70194273533069,-1.28528889541142,0.845540331574824,-1.487035554352,0.0376000189308337,4.58579826077829e-12,1.76726287560304e-11,1.37746241388979e-12,4.70001647087798e-12
"DNAJC5",-4.36682207922102,-3.79420624506702,-5.60522509391896,-1.79734813138999,0.813351931086582,-2.03461739257999,0.0253333618129829,1.21972318632762e-13,8.35779954635132e-13,1.20074292844911e-13,5.87509296115681e-13
"DNAJC5B",-13.1265698836572,-14.213679619032,-12.1472326202032,1.90635551090516,2.4512945666151,0.718534893566112,0.217333335795218,0.00593741796122125,0.19332709757838,0.000114571712120052,0.0128636428275391
"DNAJC6",-6.91806928468874,-5.81755948052927,-9.10292122725632,-3.34149819869956,1.41033394706603,-2.3532367808844,0.00533347146418384,2.37803269124041e-16,5.63220451240894e-15,4.30289435151732e-16,8.74416170890344e-15
"DNAJC7",-5.10037251345741,-4.47965868858219,-6.27635307791031,-1.63003287894476,0.824840135094072,-1.8105403005539,0.0191949191798134,9.0686805237997e-13,4.48993941929316e-12,1.51007848365873e-14,1.092719030025e-13
"DNAJC8",-5.14893572758419,-4.65108193401149,-6.24102229517456,-1.55729651787604,0.772612785466447,-1.91406206797373,0.0114636735360741,1.20555074635846e-13,8.25016887376228e-13,3.39279938837765e-15,3.55481257326202e-14
"DNAJC9",-7.51684175657118,-6.95228602579224,-8.34893147735298,-1.386912160831,0.795207882247468,-1.68064577197686,0.0223940605616154,3.66923835138341e-13,2.05659307346814e-12,3.77876786174485e-14,2.19865049248145e-13
"DNAL1",-5.97783710641472,-5.21846891781312,-7.4942655225,-2.25149024423009,1.2142918730717,-1.81860956190741,0.0312000229770289,7.7207252002746e-13,3.91714943577086e-12,4.13567268854501e-13,1.66471455347263e-12
"DNAL4",-6.32381970308761,-5.87854850322071,-7.50435116013633,-1.63855443030656,0.867037037061317,-1.76870376877943,0.0221274653856147,4.05709101446376e-13,2.26373378903284e-12,4.72635841267018e-14,2.62781511720307e-13
"DNALI1",-5.86469445084335,-5.38647583739483,-7.13017125078009,-1.69833731312768,1.11347204858289,-1.42172156284517,0.0623833755142188,6.12623478508879e-10,1.39362251482289e-09,8.19592491322859e-11,1.92166919099255e-10
"DNASE1",-8.41943010985669,-5.40971095928307,-10.7318585546818,-5.38250811676911,2.06247745443976,-2.54512270384522,0.00400018440986004,1.15904520723833e-20,3.61245947664795e-18,2.41289485173122e-16,6.19963211318674e-15
"DNASE1L1",-6.16950258417444,-5.74766099683781,-6.9768437140879,-1.23870933357339,0.732744330049526,-1.54419166693778,0.0309333565152407,8.33108036153023e-11,2.26291044702558e-10,5.2151870986136e-13,1.96784172162818e-12
"DNASE1L2",-12.2904655308663,-11.890957273424,-13.1733229647481,-1.21481701764985,2.11559689385865,-0.541694592111699,0.262330047139812,0.00105820825814624,0.00138118369715564,0.00158192712824418,0.00202865902087076
"DNASE1L3",-6.80388772283699,-5.3358974716208,-10.1019559438046,-4.56001529158337,1.97265179000023,-2.19315205602237,0.0149294010105355,5.40042031197736e-13,2.75665695447677e-12,1.39611706070635e-14,1.03133966439985e-13
"DNASE2",-5.17907408496569,-4.86064422868983,-5.59259192556994,-0.796813897535292,0.749856664652355,-0.996198900643339,0.124800005089054,8.92314059698697e-08,1.54070413747722e-07,1.23886278958105e-07,2.05857337526049e-07
"DNASE2B",-14.8263735991258,-15.0902242343737,-14.5159778101327,0.653407805970465,2.26509485084266,0.246821537295297,0.37430018741162,0.0975124393592195,0.955870311990028,0.145032024833146,0.969421594450905
"DND1",-8.67958662573551,-8.40187074653601,-9.45488357346144,-1.03241842273847,0.784568539331886,-1.15421588024928,0.115702484900332,2.55224999091452e-08,4.61129744222784e-08,4.82246452941965e-08,8.15679466971477e-08
"DNER",-6.32349592911098,-5.27454221243887,-12.1976575412031,-6.35528322628026,2.66241088866304,-2.14247703121035,0.029058942336789,9.29577034220428e-13,4.53172309725812e-12,3.66086409194753e-13,1.49809195348669e-12
"DNHD1",-8.63300804347064,-8.54204001693789,-8.95851464749215,-0.371480847905721,1.37499574689886,-0.238625224442928,0.391095708488389,0.14447807682706,0.167500303338923,0.141823813775819,0.163236369814998
"DNLZ",-8.757360363549,-8.24041751874001,-9.78079336071624,-1.5373122875091,1.09507370670201,-1.33363479539966,0.0704000097250418,2.35562944155862e-10,5.7374951569845e-10,2.28241604399505e-10,4.94901751091196e-10
"DNM1",-7.50877738592473,-7.12095414563098,-8.05117005725788,-1.05098086855936,1.71478843182792,-0.597226975674882,0.22560000232689,0.000202372916364418,0.000277298556029311,0.000240978365456547,0.000326099974874591
"DNM1L",-4.66418104525003,-4.05877661243438,-5.99127313441068,-1.98022242059786,0.982213724933827,-2.00005458199265,0.00959751707260998,2.54650557652911e-15,3.72296850134034e-14,1.70167599916318e-15,2.15343146771716e-14
"DNM1P35",-12.1154335003345,-11.6357150454528,-12.8416447939063,-1.12638191497647,1.60634587560897,-0.641564391590157,0.224740071654116,0.000202830784924152,0.000273756577289767,0.000300855885290617,0.000399472491612499
"DNM1P41",-16.3159099186574,-15.9210945163833,-16.6522458984114,-0.666316079980819,2.79435303759054,-0.196708639443722,0.389762730624952,0.386972892748694,0.423686478166831,0.225303800439197,0.251904375068433
"DNM1P46",-10.6715288800588,-10.5778095796087,-10.7472798344368,0.129514419970749,1.62625763606402,0.0737068960033044,0.473473740493463,0.477685098510444,1,0.694526430730946,0.999772477572859
"DNM2",-3.28304831362147,-2.80157097106283,-4.17708149117625,-1.43027650359809,0.816710739989464,-1.68693618979835,0.0322666888580099,1.34738829040162e-12,6.2737779039478e-12,3.35138580592386e-13,1.39261193590783e-12
"DNM3",-7.7333226857215,-6.81928736984022,-9.49299987293006,-2.76736247285922,1.50950880202466,-1.73918813778541,0.0298666907046341,2.17277057285207e-13,1.33795406332025e-12,1.94829184656297e-13,8.83625110640353e-13
"DNM3OS",-9.63277052043357,-8.81910643617981,-11.2249674131347,-2.36810889102881,1.63868606723431,-1.30398482828907,0.0914422893395756,1.49609973317816e-09,3.1750758850916e-09,2.71049929159217e-09,5.19319774444214e-09
"DNMBP",-5.848557534817,-4.83483866789626,-7.35626695745408,-2.60686096097724,1.2498593055436,-2.00020705900582,0.0119968618145447,1.86496044355819e-15,2.91863859630554e-14,3.4038931578109e-15,3.53378933238706e-14
"DNMBP-AS1",-12.6995508403984,-12.0177101636356,-13.8231875723408,-1.81376253986512,1.66369078668769,-1.01369639916209,0.13356438751976,4.21386270946695e-07,6.69980564352774e-07,3.83309227690305e-07,6.01104933507189e-07
"DNMT1",-5.81202517817459,-5.37241318548652,-6.86425582697583,-1.33745675228368,1.14424972372588,-1.06180174655513,0.134133338000263,9.89651628388442e-08,1.7023621286704e-07,2.08744167734214e-07,3.41244860994046e-07
"DNMT3A",-6.74748804398324,-6.31477686225432,-7.93644236476214,-1.43192297312893,1.00228910264321,-1.27237324979037,0.0997067514709281,5.21593333346731e-09,1.02909722862226e-08,1.0165769214654e-08,1.84399862379577e-08
"DNMT3B",-9.33518087098323,-8.7980459651513,-10.1964655338441,-1.2662917261112,1.32385462699025,-0.882046968841278,0.168533336837667,5.47477084962378e-06,8.23110776694823e-06,6.89004187559049e-06,1.01634649937378e-05
"DNMT3L",-12.8241477025178,-9.51632475013373,-14.8399236964424,-5.17784230722612,3.00707767795496,-1.64157287316131,0.0351906361065433,1.80249638327371e-09,3.1874214855642e-09,1.66369465309519e-12,5.17231683814083e-12
"DNPEP",-5.05455929627231,-4.66924006484099,-5.96879913836268,-1.22923848397766,0.708565820271557,-1.5244029949928,0.0693148592589223,2.4457193135326e-10,6.00043260538445e-10,1.675082746996e-10,3.74226555011102e-10
"DNTTIP1",-6.65984796485576,-6.30500073313539,-7.53390257815377,-1.22268271515884,0.711014387163009,-1.60395882443656,0.039189567574313,1.65426638543921e-12,7.38013720774759e-12,2.17419258240879e-12,6.97324073987687e-12
"DNTTIP2",-5.3170303045401,-4.70767961283365,-6.24648218967072,-1.52972638106778,0.967323972912552,-1.51170648406267,0.0306585144533677,6.48788363910936e-12,2.39107593493827e-11,2.27381551130351e-13,9.9478122763499e-13
"DOC2A",-11.127083454427,-12.4398758003646,-8.56952931639181,3.60817218758154,2.91542052465293,1.12827641634735,0.120234609421555,1.46390800543017e-07,4.84777826904412e-05,8.4703283773635e-08,2.70815628083303e-05
"DOC2B",-9.7584823659266,-8.50128639871435,-11.2689303628336,-2.86696316559367,1.76853985278144,-1.57592063464859,0.0264000272974266,4.0653091596396e-12,1.51661503448517e-11,1.20957126899017e-13,5.76310241456774e-13
"DOC2GP",-15.3193860441716,-15.0486123070794,-15.6823648446074,-0.341596511106489,2.91384369416082,-0.0945195537583135,0.453479072525339,0.686393743348507,0.725246506329012,0.54581764678283,0.590702236194602
"DOCK1",-4.22855795491735,-3.40594795095405,-5.6115204628324,-2.23334417482567,1.23875031531829,-1.72648183355546,0.0234666974736277,4.95987294447006e-13,2.70211270936709e-12,1.07502887439104e-13,5.35223036836717e-13
"DOCK10",-6.76424561901835,-6.52141186393231,-7.04839103672326,-0.385319230786301,1.57609425239091,-0.22395067577244,0.406933333904633,0.207196008178744,0.237655723939676,0.202355345834156,0.230584671536832
"DOCK11",-6.98088101011708,-6.27780925716092,-8.09773591402128,-1.76751463462021,1.55963639351867,-1.06952014832198,0.119434822740012,4.79737558896761e-08,8.4969931905288e-08,5.17948440393925e-08,8.85980172449808e-08
"DOCK2",-7.35702324724279,-7.68527849179951,-6.79368854179645,0.778488243650672,2.24653173156701,0.322396922448081,0.374566782984222,0.0784537360245632,1,0.089866363309571,1
"DOCK3",-10.1729918885735,-8.87917793192609,-12.6515148559312,-3.71650322616064,1.66412960670784,-2.08363771853334,0.0218608702193286,1.66311874925766e-14,1.54569317765108e-13,5.5390108461233e-14,3.03439656139405e-13
"DOCK4",-5.98074337049833,-5.59888275229323,-6.80445687443618,-0.879707520736591,1.41135447657481,-0.587202867804368,0.268266668415568,0.00142376472113715,0.00185699096495681,0.00172740741931352,0.00222721481502214
"DOCK5",-7.0625841229022,-6.30146079282056,-7.83147841003546,-1.43180894608372,1.29726779804438,-1.01300968759796,0.163956281955752,4.97982060155797e-07,8.09473567419909e-07,1.9381654414446e-06,2.9653779686966e-06
"DOCK6",-5.09964155504703,-4.96570500022724,-5.95370578786945,-0.727165736768399,1.3135288390993,-0.498860434610526,0.328533334484855,0.0144478045679124,0.017812390824644,0.023886097574309,0.0288289673161418
"DOCK7",-5.77031428615075,-5.03603983770001,-7.00151998721737,-1.92147201381902,1.21672747597122,-1.50682703785831,0.0506531729936808,1.86437887937508e-11,5.98588353587437e-11,9.91460233051201e-12,2.75390210897903e-11
"DOCK8",-5.11791210741645,-4.95192229742313,-5.5289415916057,-0.600184059021191,1.50279038597147,-0.375359223842037,0.342841909857164,0.0154622904027316,0.0190299673284231,0.0367521294669696,0.0438719672602202
"DOCK9",-4.57327169339499,-4.32240333599433,-5.75473120841468,-1.33388620453481,1.48626124773389,-0.799896953937332,0.219200002430597,1.80513121872323e-05,2.63383958467928e-05,0.000150777170320013,0.000206517790972776
"DOHH",-7.43621139862124,-7.04003116931579,-8.42382527064687,-1.3126368962579,0.959195914205007,-1.27302025579397,0.0872000076832264,1.71254047435652e-09,3.60974442424409e-09,1.90858765183392e-09,3.71331892294105e-09
"DOK1",-7.8561227529673,-7.73238023761179,-8.37913881985969,-0.373881430840558,1.0452913441922,-0.338182458665717,0.358666667576928,0.0753442786264453,0.0889565408794998,0.0687425098351893,0.0806753552989614
"DOK2",-8.96766989172654,-9.13680550754554,-8.66296879114647,0.357310894925156,1.92570779037827,0.191372863907638,0.413066667197885,0.252999527541912,1,0.223310789342296,1
"DOK3",-8.7200403939418,-9.23998265626787,-8.18980152650453,1.00563876703625,1.45494613056963,0.686281837643312,0.230071983061429,0.000104272742156695,0.013972008652368,0.00022273158812078,0.0232014189298447
"DOK4",-5.06256620180638,-4.67063503630892,-5.7551050812737,-0.868493419577594,1.14442654434968,-0.721226292202334,0.207733335964195,6.72004769403035e-05,9.46333561844495e-05,4.13152509773361e-05,5.84263495691432e-05
"DOK5",-8.3677432228531,-7.69869975848655,-10.4384313607647,-2.7846416118221,1.59863614024279,-1.62675746350535,0.0648000106391105,2.76209989280425e-11,8.42893991322567e-11,9.36620825392678e-11,2.17638265275589e-10
"DOK6",-8.0936169462014,-6.71732190130721,-8.80080376265918,-1.91169535777993,2.21094991443178,-0.826781550697013,0.176266669969805,8.27455821255727e-06,1.23302527478989e-05,7.11336983266804e-06,1.05119422361065e-05
"DOK7",-10.3133958562211,-8.54897132359502,-13.6181027944844,-4.88935349354,2.16684045047451,-2.114742589477,0.020800034855838,2.50967903288214e-15,3.30922748089975e-14,5.65327667128575e-14,3.10940950457726e-13
"DOLK",-6.53482623763972,-6.03465312854624,-8.18919496327907,-2.06141178578283,0.85666088722206,-2.10792700701377,0.019466703962699,4.54744673396223e-13,2.49894908154153e-12,2.63782779148386e-14,1.67357865923351e-13
"DOLPP1",-7.46206117477897,-6.75764534225829,-8.88183899166966,-2.10170865611353,0.84654869725706,-2.38609884734564,0.00719818261397268,1.19322060083463e-15,2.01952171716244e-14,4.00796243243831e-16,8.40692095377395e-15
"DOM3Z",-7.38351614444243,-6.9159006144265,-8.37568810855089,-1.3651048549443,0.943579047328863,-1.27741890936149,0.0917333405927122,7.52212458237802e-09,1.45233866711545e-08,4.52927637871213e-09,8.48452735873457e-09
"DONSON",-8.71008939183083,-8.47124056589279,-9.29190113932373,-0.9329603878777,1.13064075906917,-0.728311744367502,0.210933335906307,4.54258369194866e-05,6.4514683604115e-05,0.000107644381901977,0.000148274869704974
"DOPEY1",-6.31886372893979,-5.59914018624877,-7.56852730066085,-1.98159486184517,1.32478255327291,-1.39899464958511,0.0634666775470553,1.55749983739275e-10,3.97917326840888e-10,1.10543388079634e-10,2.54071996529696e-10
"DOPEY2",-6.17128152769275,-5.83517491520848,-6.97675659825896,-1.15957524565867,1.09298098461469,-0.970623021018781,0.138666671148553,6.40878800092263e-07,1.0330503174451e-06,3.56464925499874e-07,5.73204738619532e-07
"DOT1L",-6.68192791531183,-6.03001547039068,-7.69665977577448,-1.52629869463756,1.11668181697311,-1.1913016268346,0.10983738260823,7.75178079522746e-09,1.4956866473224e-08,9.61741578827811e-09,1.75166429600619e-08
"DPAGT1",-5.6821019680912,-5.30024115026242,-6.81463334553985,-1.55733354616889,0.797755156606247,-1.82323337088939,0.029600024261613,2.09986676312744e-12,9.09920011174034e-12,3.23244774506169e-13,1.34858570207651e-12
"DPCD",-6.6920379000073,-6.49802337094616,-7.15345829673498,-0.677835974418549,0.736070846200076,-0.829464169061398,0.169333336816044,9.02511299559502e-06,1.34134488991202e-05,4.43010060162591e-06,6.61957918444053e-06
"DPCR1",-13.5314757547327,-12.6100771630968,-14.9036486331185,-2.29106805244392,1.72903821689631,-1.21274965531457,0.0888000075287434,1.72259830576737e-05,2.32526216666759e-05,6.43615188250206e-09,1.14352500769412e-08
