"","j","median.effect","median.effect.l","median.effect.u","ctt.pval","cwt.pval","gtt.pval","ctt.pval.BH.adj","cwt.pval.BH.adj","gtt.pval.BH.adj"
" g__Schwartzia",1.73,3.83642904089356,3.67873403307658,5.13756853476327,0.0185290701019221,0.00490121536987756,0.0104511967339907,0.099208420595294,0.0361025631030371,0.0534468190052371
" g__TG5",1.73,1.62490826656949,1.46721325875251,2.9260477604392,0.353843004203894,0.341194212534533,0.220375987545933,0.691467487006094,0.635497479087708,0.433676639573491
" g__Lachnoanaerobaculum",1.73,1.40966577937094,1.25197077155396,2.71080527324065,0.301622874306437,0.150592483381466,0.171114095481642,0.67084327658722,0.415493490424176,0.385506503370286
"other",1.73,0.0801106826355464,-0.077584325181433,1.38125017650526,1,1,0.591514351447859,1,1,0.854412123039638
" g__Streptococcus",1.74,-0.699335042165946,-0.847030049982926,0.611804451703764,1,1,0.971935255262366,1,1,0.999904760072624
" g__Haemophilus",1.74,-0.585163922915812,-0.732858930732791,0.725975570953898,1,1,0.999535121835793,1,1,0.999977437368121
" g__Neisseria",1.74,-0.56788604314946,-0.715581050966439,0.74325345072025,0.997273674538931,1,0.880090909464848,1,1,0.976902349701972
" g__Veillonella",1.74,0.522679299941942,0.374984292124963,1.83381879381165,0.315716591555616,0.143664902250429,0.157870291963422,0.744461700238428,0.409277550888413,0.383632281382381
" g__Porphyromonas",1.74,0.00103955469229433,-0.146655453124685,1.312179048562,1,1,0.619986266746865,1,1,0.865528797375939
" g__Prevotella",1.74,0.429647598634642,0.281952590817663,1.74078709250435,0.664291898866928,0.774308960014483,0.337588526457948,0.999123246023851,0.999886546613133,0.602016359014498
" g__Fusobacterium",1.74,0.97251173669505,0.824816728878071,2.28365123056476,0.0165163227193969,0.00697372797671872,0.00825820210645357,0.129191854667446,0.0545627313982237,0.0648539818300642
" g__Aggregatibacter",1.74,0.147658829807499,-3.61780094801922e-05,1.45879832367721,0.903557005051465,0.834658461664337,0.665391957286383,0.997032929055646,0.999024119233901,0.865748791926525
" g__Abiotrophia",1.74,-0.564259741999447,-0.711954749816426,0.746879751870263,0.989273404388108,0.998716383191273,0.824645720998423,0.999938592081423,1,0.950616130213532
" g__Actinobacillus",1.74,-2.07001255590961,-2.21770756372659,-0.758873062039898,0.628457853223385,0.715693536646571,0.400878761527388,1,1,0.996440311062953
" g__Rothia",1.74,-0.143703317893566,-0.291398325710545,1.16743617597614,1,1,0.767120018990523,1,1,0.943617734251983
" g__[Prevotella]",1.74,-0.979330168723067,-1.12702517654005,0.331809325146643,1,1,0.751156148553685,1,1,0.935013509973482
" g__Capnocytophaga",1.74,0.920646271497143,0.772951263680164,2.23178576536685,0.0713622784968886,0.132159049228008,0.0356850710044608,0.351407547090761,0.388841972175504,0.178549605050659
" g__Leptotrichia",1.74,1.38428860981791,1.23659360200093,2.69542810368762,0.000866721839584119,0.00114897490833131,0.000433363642375098,0.0117194176646629,0.01370083394946,0.00587366401689642
" g__Campylobacter",1.74,1.58154972973305,1.43385472191607,2.89268922360276,0.000798998796516469,0.000842695180922472,0.000399511598408716,0.0111475688078483,0.0111465811264724,0.0055869796450986
" g__Lautropia",1.74,-0.574860357102759,-0.722555364919738,0.736279136766951,0.999002791229431,1,0.89612167344063,1,1,0.983444062716004
" g__Actinomyces",1.74,0.654070568492802,0.506375560675823,1.96521006236251,0.131565376459698,0.150883806809934,0.0657833469313204,0.476360901263429,0.414994143004682,0.243443319741134
" g__Oribacterium",1.74,0.977749617408074,0.830054609591095,2.28888911127778,0.215207838154833,0.179375787544824,0.108415923473612,0.611705979516183,0.455688982123781,0.315602033827606
" g__Kingella",1.74,1.09391499589409,0.946219988077106,2.4050544897638,0.519224241839227,0.58500181140496,0.323469545664477,0.852633005042271,0.903518093889738,0.562590238539132
" g__Catonella",1.74,0.516000466432823,0.368305458615844,1.82713996030253,0.618800160332733,0.577095668544436,0.347187890047703,0.897815122044075,0.872028392417129,0.590160968035899
" g__Selenomonas",1.74,3.64832468738545,3.50062967956847,4.95946418125516,0.000371692168277339,2.75734498674961e-06,0.000192758832601163,0.00608970806709241,0.000104265640740667,0.00311924210818056
" g__Dialister",1.74,0.793774930644487,0.646079922827508,2.1049144245142,0.623724067060622,0.418055597039191,0.393474599800194,0.913108349916724,0.764133121715547,0.635153269089355
" g__Moryella",1.74,1.49576477689545,1.34806976907848,2.80690427076517,0.204518322794136,0.0313703264084193,0.111936370270318,0.550044588866413,0.167425106762489,0.301112997755745
" g__Parvimonas",1.74,-0.140119987236761,-0.28781499505374,1.17101950663295,0.928271231528601,0.89858416329636,0.717729175818548,0.993342757349241,0.99469500747464,0.883290865925795
" g__Tannerella",1.74,1.21970470797941,1.07200970016243,2.53084420184912,0.278091102177181,0.157042892788434,0.152078236479821,0.630220154191366,0.410151394927495,0.354869530257838
" g__Mogibacterium",1.74,-0.0159483294453544,-0.163643337262334,1.29519116442436,0.886051704237251,0.788274274211474,0.657860053908941,0.983493501414886,0.959109998868387,0.840976760250308
" g__Bulleidia",1.74,0.517636353004206,0.369941345187227,1.82877584687392,0.663459707884524,0.370925651565509,0.409589231506817,0.912497908907643,0.695946188355564,0.6425365748141
" g__Atopobium",1.74,1.55170740762013,1.40401239980315,2.86284690148984,0.243711811188607,0.0393976621563049,0.136943311764826,0.606674879435341,0.192127845855225,0.339719214235752
" g__Peptostreptococcus",1.74,1.48607405510679,1.33837904728981,2.7972135489765,0.268847338085023,0.0854508409565649,0.151336100560792,0.644503293097599,0.30571086624152,0.362267083114156
" g__Corynebacterium",1.74,0.579324033794522,0.431629025977542,1.89046352766423,0.566782322791296,0.427464894830457,0.302410201472348,0.907622115621179,0.788028482056809,0.550750042024167
" g__Mycoplasma",1.74,1.18327929067843,1.03558428286145,2.49441878454814,0.460068632323714,0.473940340449303,0.292840190893428,0.75957462113223,0.748353937508262,0.506838911515783
" g__Treponema",1.74,1.67420113440859,1.52650612659161,2.9853406282783,0.327761582945816,0.223287273650701,0.197530425234394,0.693511083368719,0.518216621744444,0.416320233828534
" g__Cardiobacterium",1.74,2.48321689283848,2.3355218850215,3.79435638670819,0.0736879516200324,0.0779510738954568,0.04006918218121,0.326646730518303,0.292830506453378,0.17353307709053
" g__Shuttleworthia",1.74,0.597128767481654,0.449433759664675,1.90826826135136,0.688063860394044,0.709723493035599,0.474174763602802,0.914668655758609,0.921206676752113,0.692109694504583
" g__Schwartzia",1.74,3.80731050261398,3.659615494797,5.11844999648369,0.0175809336101983,0.0048339066393432,0.00977728821830892,0.0952884262606789,0.0363208981102021,0.0509820755124073
" g__TG5",1.74,1.6817340480563,1.53403904023932,2.99287354192601,0.346204450298827,0.326426225590224,0.214917950301982,0.67803041763588,0.613609083374513,0.424689706832481
" g__Lachnoanaerobaculum",1.74,1.3838514051412,1.23615639732422,2.69499089901091,0.309822821859881,0.14831182505222,0.17557107005545,0.675657199120405,0.404673300947431,0.388672937766007
"other",1.74,0.0802296876117361,-0.0674653202052431,1.39136918148145,1,1,0.57937289969545,1,1,0.842472387082768
" g__Streptococcus",1.75,-0.69897644608182,-0.8366714538988,0.622163047787889,1,1,0.974678551176099,1,1,0.999929600060489
" g__Haemophilus",1.75,-0.584691892361603,-0.722386900178583,0.736447601508107,1,1,0.999533657066499,1,1,0.999974699968768
" g__Neisseria",1.75,-0.550098659842047,-0.687793667659026,0.771040834027663,0.998326130496544,1,0.882031294119527,1,1,0.975755125257982
" g__Veillonella",1.75,0.522649135947552,0.384954128130572,1.84378862981726,0.303030377661174,0.135870209454013,0.151526284027573,0.71883032048465,0.390725458909113,0.370721059341567
" g__Porphyromonas",1.75,0.00114044590139795,-0.136554561915581,1.32227993977111,0.999985464684465,1,0.613378773834415,1,1,0.857168768155201
" g__Prevotella",1.75,0.427034198443635,0.289339190626656,1.74817369231334,0.654713935116175,0.757510313916579,0.332625947364379,0.9980480028665,0.999550648974874,0.590231083564256
" g__Fusobacterium",1.75,0.970595406986848,0.832900399169868,2.29173490085656,0.015423216080566,0.00664849658795224,0.00771164518386341,0.120628515941727,0.0521208727075274,0.0605640432054662
" g__Aggregatibacter",1.75,0.145912342736775,0.00821733491979559,1.46705183660648,0.901707752819182,0.831563022037701,0.666073582596572,0.996992941281305,0.99805232144334,0.863244902031465
" g__Abiotrophia",1.75,-0.584243640683011,-0.721938648499991,0.736895853186698,0.989468403273503,0.999453060416761,0.820631204639955,1,1,0.947488297435806
" g__Actinobacillus",1.75,-1.99841236874808,-2.13610737656506,-0.677272874878369,0.6579496421825,0.725360786513099,0.426196183326802,1,1,0.995628421108576
" g__Rothia",1.75,-0.14422219981848,-0.281917207635459,1.17691729405123,1,1,0.759273855039885,1,1,0.938765967563766
" g__[Prevotella]",1.75,-0.978535457477083,-1.11623046529406,0.342604036392627,1,1,0.757090028307622,1,1,0.93595810458295
" g__Capnocytophaga",1.75,0.930460916414831,0.792765908597852,2.25160041028454,0.0666679135665177,0.121777829188538,0.0333376008940037,0.332422726944656,0.365098506748231,0.168709025719256
" g__Leptotrichia",1.75,1.38421112608744,1.24651611827046,2.70535061995715,0.000804738651894934,0.00111113479180381,0.000402371872740932,0.0110228509246374,0.0133361877062734,0.00552535737157701
" g__Campylobacter",1.75,1.58056785607868,1.4428728482617,2.90170734994839,0.000773064063072986,0.000859855334824681,0.000386543811752949,0.0107068089947031,0.0112277509611207,0.0053672165376283
" g__Lautropia",1.75,-0.564500380814356,-0.702195388631336,0.756639113055354,0.99931988224558,1,0.89865595316353,1,1,0.981580995336849
" g__Actinomyces",1.75,0.656326192601123,0.518631184784144,1.97746568647083,0.124069336694633,0.142639772709937,0.0620353282195734,0.455246204293288,0.395685453012669,0.232164186419616
" g__Oribacterium",1.75,0.980325984144476,0.842630976327496,2.30146547801419,0.208953455279012,0.17765843176817,0.105253040554006,0.596384453222341,0.446152346877898,0.307666987367998
" g__Kingella",1.75,1.04995395341837,0.912258945601391,2.37109344728808,0.526768069087559,0.585845598579584,0.324432198291827,0.860224084686628,0.903901915806114,0.564124141307078
" g__Catonella",1.75,0.567926210120884,0.430231202303905,1.88906570399059,0.585172577672477,0.549487381157119,0.328011743813394,0.877574716697382,0.847957938648267,0.562920920623196
" g__Selenomonas",1.75,3.66142522233719,3.52373021452021,4.9825647162069,0.000400350064902023,2.50272679832393e-06,0.00020842374905577,0.00631726410232415,9.47985842625809e-05,0.00323716943662959
" g__Dialister",1.75,0.856758835508753,0.719063827691774,2.17789832937846,0.59338324284438,0.395398869219473,0.37300398291729,0.891089199017546,0.735467257262685,0.608596763251273
" g__Moryella",1.75,1.46933380497957,1.33163879716259,2.79047329884928,0.208774176966348,0.0311211807359079,0.11441102821822,0.542271450126763,0.16333203155289,0.297998836345019
" g__Parvimonas",1.75,-0.154890143326337,-0.292585151143316,1.16624935054337,0.920033677635459,0.88631296822044,0.711193637216104,0.991655825098054,0.991899419849822,0.87705389897165
" g__Tannerella",1.75,1.22680442305729,1.08910941524031,2.547943916927,0.270194582609438,0.160258347260339,0.146700545232849,0.613866508736884,0.408483729179194,0.343774631920771
" g__Mogibacterium",1.75,-0.0780459516892389,-0.215740959506218,1.24309354218047,0.906005816036999,0.787985127839556,0.679110051117506,0.988279802146821,0.959309199555108,0.856505902561547
" g__Bulleidia",1.75,0.573479750453032,0.435784742636053,1.89461924432274,0.635083606639247,0.357512955366919,0.392072709084156,0.893561611319235,0.672208711201008,0.6190328264234
" g__Atopobium",1.75,1.56396002160001,1.42626501378303,2.88509951546972,0.236542831900667,0.0363474275179731,0.132813636131651,0.597100474059767,0.179674572130594,0.331091796716655
" g__Peptostreptococcus",1.75,1.49062867053718,1.3529336627202,2.81176816440689,0.273167573018777,0.084020531143929,0.154204070014449,0.646140691638986,0.296308900454811,0.362749266578568
" g__Corynebacterium",1.75,0.578740610552018,0.441045602735038,1.89988010442173,0.565283815034486,0.418681773474593,0.301592725016878,0.900621669093741,0.773289070265648,0.54487743702559
" g__Mycoplasma",1.75,1.12235497968344,0.984659971866465,2.44349447355315,0.472397818823526,0.477204593329022,0.301003531311503,0.771577913154859,0.751635716771723,0.512494384347343
" g__Treponema",1.75,1.69807264296738,1.56037763515041,3.01921213683709,0.310926080868921,0.20810055004789,0.186836481277373,0.67085444394962,0.490820997615298,0.399485462843134
" g__Cardiobacterium",1.75,2.46918339258126,2.33148838476428,3.79032288645097,0.074079963561781,0.0756612541527099,0.0402888936899556,0.318514801712432,0.279958456883037,0.168617987759076
" g__Shuttleworthia",1.75,0.574656123337287,0.436961115520308,1.895795617207,0.684096859605028,0.711519152358306,0.471606721476297,0.903036093263847,0.912643297799666,0.68346206044012
" g__Schwartzia",1.75,3.78957959488724,3.65188458707026,5.11071908875695,0.0170942432542571,0.00485504596148944,0.00952484719470373,0.0921595174900981,0.0365204736562273,0.0489721004016385
" g__TG5",1.75,1.68947483735719,1.55177982954021,3.0106143312269,0.329907188947528,0.311719757555225,0.205088670357554,0.656888346124669,0.592562157090885,0.405605768406809
" g__Lachnoanaerobaculum",1.75,1.40021907987904,1.26252407206206,2.72135857374875,0.298853727901494,0.141605082857553,0.16930695507098,0.652339459580424,0.387507009793895,0.376569100243183
"other",1.75,0.0802316094267734,-0.057463398390206,1.40137110329648,0.999989026080163,1,0.567650442629118,1,1,0.830043457719016
" g__Streptococcus",1.76,-0.700737539165019,-0.828432546981998,0.630401954704691,1,1,0.976892970741674,1,1,0.999943915810551
" g__Haemophilus",1.76,-0.583923614792069,-0.711618622609048,0.747215879077642,1,1,0.999357809046506,1,1,0.999962753679473
" g__Neisseria",1.76,-0.555485971475548,-0.683180979292528,0.775653522394162,0.998532897046696,1,0.884353379005727,1,1,0.975666449129951
" g__Veillonella",1.76,0.522321157473588,0.394626149656609,1.8534606513433,0.290543698060232,0.125956543922519,0.145282058695072,0.695581576429283,0.368277674993961,0.358240708483367
" g__Porphyromonas",1.76,-0.00210491991277673,-0.129799927729756,1.32903457395693,0.999966751555373,1,0.606719500053074,1,1,0.845717967034621
" g__Prevotella",1.76,0.427650285064711,0.299955277247732,1.75878977893442,0.642575270042633,0.739120252647071,0.326337644661511,0.997193513007609,0.998611852882788,0.579974196023283
" g__Fusobacterium",1.76,0.973408717812706,0.845713709995727,2.30454821168242,0.014138826834374,0.00592243194957666,0.00706944744016781,0.111239366464529,0.0466658015865715,0.0557812150551266
" g__Aggregatibacter",1.76,0.155575621054209,0.0278806132372296,1.48671511492392,0.898885370514624,0.820803040545043,0.660276636740093,0.996917783574868,0.998223139094572,0.855168872394117
" g__Abiotrophia",1.76,-0.56067084075698,-0.688365848573959,0.77046865311273,0.987158522812556,0.999364882058455,0.822444033699418,0.999797610128365,1,0.945382611923398
" g__Actinobacillus",1.76,-2.04647333093647,-2.17416833875345,-0.715333837066757,0.645118133737848,0.730419632482104,0.415219463028305,1,1,0.995372140892995
" g__Rothia",1.76,-0.141429656136555,-0.269124663953535,1.18970983773315,1,1,0.751174212780007,1,1,0.932440705238081
" g__[Prevotella]",1.76,-0.981784635796874,-1.10947964361385,0.349354858072837,1,1,0.761443082991317,1,1,0.935954507760618
" g__Capnocytophaga",1.76,0.927352472221086,0.799657464404107,2.2584919660908,0.0643214866038302,0.117682443428241,0.0321641657957271,0.321493529129825,0.352174989420924,0.16285327215407
" g__Leptotrichia",1.76,1.38285545355323,1.25516044573625,2.71399494742294,0.000749564173713347,0.00105710406556434,0.000374784471921284,0.0101411622752285,0.0125843222221906,0.00508452460067373
" g__Campylobacter",1.76,1.58462364966856,1.45692864185158,2.91576314353827,0.000690781281671087,0.000747192314824977,0.000345400923281812,0.00966170357885996,0.0100869568441586,0.00484189467553274
" g__Lautropia",1.76,-0.564742407791085,-0.692437415608064,0.766397086078625,0.999828143516399,1,0.895089194008759,1,1,0.981067391286967
