"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"29","#000000","dotted",115.367088607595,0.323642636433195,0.311804706104918,0.335480566761471,0.00473524395342884,FALSE,"1",1,"grey60",1.5,1,0
"30","#000000","dotted",118.987341772152,0.331337999655182,0.319452775410268,0.343223223900096,0.00475416180702167,FALSE,"1",1,"grey60",1.5,1,0
"31","#000000","dotted",122.607594936709,0.338612107200906,0.326849850661932,0.35037436373988,0.00470497397858609,FALSE,"1",1,"grey60",1.5,1,0
"32","#000000","dotted",126.227848101266,0.345581412206457,0.334062964547151,0.357099859865763,0.00460744894750164,FALSE,"1",1,"grey60",1.5,1,0
"33","#000000","dotted",129.848101265823,0.352289523712317,0.341007843831172,0.363571203593461,0.00451274039973888,FALSE,"1",1,"grey60",1.5,1,0
"34","#000000","dotted",133.46835443038,0.358773255443892,0.347616297820661,0.369930213067123,0.00446285073986892,FALSE,"1",1,"grey60",1.5,1,0
"35","#000000","dotted",137.088607594937,0.365069421126589,0.3538781675749,0.376260674678278,0.00447656931932965,FALSE,"1",1,"grey60",1.5,1,0
"36","#000000","dotted",140.708860759494,0.371214834485815,0.359859542248044,0.382570126723586,0.00454218578900446,FALSE,"1",1,"grey60",1.5,1,0
"37","#000000","dotted",144.329113924051,0.377246309246975,0.365692203212667,0.388800415281283,0.00462171251384586,FALSE,"1",1,"grey60",1.5,1,0
"38","#000000","dotted",147.949367088608,0.383200659135477,0.371541240112965,0.394860078157989,0.00466383834807386,FALSE,"1",1,"grey60",1.5,1,0
"39","#000000","dotted",151.569620253165,0.389074412478829,0.377531948009113,0.400616876948545,0.00461705581737826,FALSE,"1",1,"grey60",1.5,1,0
"40","#000000","dotted",155.189873417722,0.394618985702342,0.383429881357656,0.405808090047029,0.00447570962348907,FALSE,"1",1,"grey60",1.5,1,0
"41","#000000","dotted",158.810126582278,0.399896863329421,0.389052300906925,0.410741425751917,0.00433789076423652,FALSE,"1",1,"grey60",1.5,1,0
"42","#000000","dotted",162.430379746835,0.405044624545645,0.394351156733595,0.415738092357694,0.00427745200334914,FALSE,"1",1,"grey60",1.5,1,0
"43","#000000","dotted",166.050632911392,0.410198848536591,0.39945457884997,0.420943118223213,0.0042977730613989,FALSE,"1",1,"grey60",1.5,1,0
"44","#000000","dotted",169.670886075949,0.41549611448784,0.404645822447019,0.426346406528662,0.00434018264632894,FALSE,"1",1,"grey60",1.5,1,0
"45","#000000","dotted",173.291139240506,0.420871535793732,0.409993828945795,0.431749242641668,0.00435114873550378,FALSE,"1",1,"grey60",1.5,1,0
"46","#000000","dotted",176.911392405063,0.426102108050457,0.415244993689409,0.436959222411504,0.00434291161581105,FALSE,"1",1,"grey60",1.5,1,0
"47","#000000","dotted",180.53164556962,0.431198246812407,0.420358134435292,0.442038359189522,0.004336110719085,FALSE,"1",1,"grey60",1.5,1,0
"48","#000000","dotted",184.151898734177,0.436172211051924,0.425306722572055,0.447037699531793,0.00434626131414656,FALSE,"1",1,"grey60",1.5,1,0
"49","#000000","dotted",187.772151898734,0.441036259741349,0.430085999965136,0.451986519517563,0.00438017034700174,FALSE,"1",1,"grey60",1.5,1,0
"50","#000000","dotted",191.392405063291,0.445802651853024,0.434716779817019,0.456888523889029,0.00443441607369394,FALSE,"1",1,"grey60",1.5,1,0
"51","#000000","dotted",195.012658227848,0.450483646359289,0.439242757992661,0.461724534725917,0.00449642354644545,FALSE,"1",1,"grey60",1.5,1,0
"52","#000000","dotted",198.632911392405,0.455091502232486,0.443722367169343,0.466460637295628,0.00454772300313907,FALSE,"1",1,"grey60",1.5,1,0
"53","#000000","dotted",202.253164556962,0.459630016969187,0.448192090500284,0.471067943438089,0.00457523998280854,FALSE,"1",1,"grey60",1.5,1,0
"54","#000000","dotted",205.873417721519,0.464072967187412,0.452586072649681,0.475559861725143,0.00459482750743504,FALSE,"1",1,"grey60",1.5,1,0
